YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2021,10,4,10.48,7.02,8.75,10.76,9.66,15.83,6.17,6.59,81.31,0.21
2021,10,5,10.15,8.05,9.1,9.94,5.48,13.21,7.73,7.14,87.44,2.87
2021,10,6,8.54,5.01,6.77,8.78,9.65,13.81,4.15,5.74,80.62,0.16
2021,10,7,8.79,6.42,7.6,9.1,10.52,13.87,3.36,6.29,84.81,0.02
2021,10,8,9.52,7.37,8.44,10.01,8.23,14.22,5.98,6.77,87.12,0.05
2021,10,9,9.11,7.15,8.13,9.63,7.29,13.44,6.15,6.65,87.94,0.05
2021,10,10,8.19,4.4,6.3,8.4,10.07,13.91,3.85,5.49,79.31,0.01
2021,10,11,7.24,4.6,5.92,6.98,11.37,13.19,1.82,5.55,84.5,0
2021,10,12,7.24,4.86,6.05,7.72,7.67,12.36,4.69,5.68,86.12,0.03
2021,10,13,7.16,3.65,5.41,7.37,9.62,12.06,2.44,5.25,80.69,0.11
2021,10,14,6.91,1.94,4.43,6.62,13.63,14.84,1.21,4.58,73.25,0
2021,10,15,8.97,5.03,7,8.71,14.29,17.44,3.15,5.8,79,0
2021,10,16,8.23,5.02,6.62,7.68,12.31,15.46,3.15,5.74,82.06,0
2021,10,17,11.25,4.52,7.88,9.94,16.2,19.8,3.6,5.55,67.75,0
2021,10,18,11.82,7.31,9.56,11.08,13.3,19.15,5.84,6.71,75.44,0
2021,10,19,14.4,7.43,10.92,13.97,11.62,21.61,9.98,6.84,64.81,0
2021,10,20,15.57,13.46,14.51,15.4,6.81,19.46,12.64,10.25,87.75,7.4
2021,10,21,10.78,7.37,9.08,10.93,4.69,13.65,8.97,6.84,80.69,1.02
2021,10,22,7.07,4.72,5.9,7.24,9.61,10.44,0.83,5.74,85.62,0.96
2021,10,23,4.09,1.21,2.65,3.96,11.9,11.01,-0.89,4.39,83,0
2021,10,24,8.25,4.4,6.33,7.69,16.05,16.89,0.85,5.74,77.19,0.02
2021,10,25,8.11,6.4,7.26,7.83,9.78,13.55,3.76,6.35,88.94,0.75
2021,10,26,8.52,7.1,7.81,8.33,8.54,13.5,4.96,6.59,90,0.1
2021,10,27,9.08,5.6,7.34,8.85,10.52,15.86,5.33,5.98,80.81,0.04
2021,10,28,9.86,6.43,8.14,9.37,12.32,17.22,4.9,6.35,81.31,0
2021,10,29,11.82,8.23,10.03,11.43,8.05,16,7.94,7.26,79.5,1.06
2021,10,30,13.04,11.76,12.4,12.59,7.21,16.38,9.17,9.22,91.69,3.01
2021,10,31,13.08,11.26,12.17,12.89,10.01,19.15,9.15,8.97,89.62,6.74
2021,11,1,8.4,6.76,7.58,8.37,4.79,11.03,6.24,6.59,89.94,7.03
2021,11,2,7.41,5.98,6.69,7.28,4,9.35,5.35,6.23,90.81,7.91
2021,11,3,4.55,3.94,4.24,4.45,3.26,6.46,3.2,5.43,95.62,2.05
2021,11,4,4.28,2.8,3.55,4.51,5.62,7.94,2.33,4.94,90.94,0.52
2021,11,5,3.9,3.41,3.65,3.99,3.07,5.62,2.55,5.13,96.5,1.81
2021,11,6,3.32,2.01,2.66,3.41,5.76,6.7,0.94,4.58,91.5,0.07
2021,11,7,3.79,3.33,3.55,3.65,6.78,6.15,-0.63,5.13,96.19,0.75
2021,11,8,3.57,1.98,2.78,3.64,8.19,7.24,-0.95,4.64,89.75,0.13
2021,11,9,1.54,-0.2,0.67,1.5,7.17,6.26,-0.92,3.97,88.62,0.01
2021,11,10,6.14,2.65,4.4,4.51,10.7,12.14,1.44,4.88,79.12,0.03
2021,11,11,8.65,6.87,7.76,7.69,12.31,16.37,4.06,6.59,88.94,0.11
2021,11,12,8.62,3.03,5.83,6.42,10.06,14.34,4.29,5.07,70.25,0
2021,11,13,7.2,6.95,7.08,7,5.22,8.96,3.75,6.59,97.12,1.86
2021,11,14,6.45,6.04,6.25,6.42,2.39,7.65,5.26,6.16,97.12,2.41
2021,11,15,4.69,4.08,4.39,4.8,2.16,5.58,3.43,5.37,95.75,0.68
2021,11,16,3.76,2.47,3.12,4.23,4.47,6.4,1.94,4.76,91.5,0.15
2021,11,17,4.13,3.53,3.83,4.15,4.62,6.26,1.64,5.19,95.75,0.54
2021,11,18,4.26,3.21,3.73,4.33,7.44,7.74,0.31,5,92.25,0.18
2021,11,19,3.41,1.53,2.47,3.06,12.12,11.05,-1.07,4.46,88,0
2021,11,20,5.84,4.01,4.93,3.9,13.05,13.87,0.81,5.37,85.25,0
2021,11,21,3.23,2.52,2.87,3.4,3.19,4.65,1.47,4.88,94.25,0.25
2021,11,22,2.19,1.48,1.83,2.28,3.35,4.11,0.76,4.46,95,0.53
2021,11,23,2.07,0.83,1.45,2.26,5.9,5.83,-0.07,4.27,91.75,0.21
2021,11,24,4.06,2.79,3.42,4.23,9.52,9.76,0.25,4.94,92.06,1.47
2021,11,25,1.33,0.97,1.15,1.35,4.98,3.31,-1.67,4.39,97.5,4.09
2021,11,26,0.21,-0.43,-0.11,0.13,3.83,2.04,-1.78,3.97,95.88,2.45
2021,11,27,1.01,0.29,0.65,0.98,2.44,2.28,-0.16,4.21,94.94,3.32
2021,11,28,-0.95,-1.66,-1.31,-1.1,5.66,0.3,-5.35,3.6,95.69,3.69
2021,11,29,-3.19,-4.01,-3.6,-3.67,6.89,0.51,-6.38,2.99,95.62,0.13
2021,11,30,-1.31,-3.56,-2.43,-2.03,8.16,3.1,-5.06,3.05,86.19,0.08
2021,12,1,3.36,2.9,3.13,2.91,5.92,5.64,-0.28,5.07,96.75,2.83
2021,12,2,0.53,-0.05,0.24,0.38,3.73,2.05,-1.67,4.03,96.06,3.65
2021,12,3,-0.14,-1.17,-0.66,-0.34,7.73,4.39,-3.35,3.72,93.12,5.61
2021,12,4,5.1,4.53,4.81,4.64,6.55,7.99,1.45,5.68,96.25,8.45
2021,12,5,1.16,0.79,0.98,1.08,1.11,1.63,0.52,4.33,97.5,12.07
2021,12,6,1.65,1.16,1.41,1.57,2.65,3.57,0.92,4.39,96.69,5.96
2021,12,7,3.08,2.37,2.72,2.78,2.91,4.44,1.53,4.82,95.25,4.45
2021,12,8,1.96,1.4,1.68,1.76,3.83,4.28,0.45,4.52,96.19,2.98
2021,12,9,-0.12,-1,-0.56,-0.17,4.4,2.44,-1.95,3.78,94.06,6.86
2021,12,10,2.48,2.04,2.26,2.23,3.33,4.26,0.93,4.76,97.06,12.24
2021,12,11,0.9,-0.26,0.32,0.19,3.88,3.2,-0.68,3.97,92.31,0.49
2021,12,12,3.68,3.18,3.43,3.04,6.74,7.3,0.55,5.07,96.69,0.72
2021,12,13,4.82,3.59,4.21,3.1,8.24,10.31,2.07,5.25,92.19,0.14
2021,12,14,5.6,1.87,3.73,1.6,7.79,10.25,2.46,4.64,77.38,0
2021,12,15,2.57,0.42,1.49,1.29,7.59,7.15,-0.45,4.15,86.5,0.07
2021,12,16,0.06,-0.56,-0.24,0.02,4.54,2.84,-1.7,3.78,95.81,0.35
2021,12,17,1.18,0.58,0.88,0.87,9.12,7.13,-1.99,4.21,96.06,0.05
2021,12,18,0.01,-1.28,-0.63,-0.77,6.57,4.36,-2.21,3.72,91.44,0
2021,12,19,0.54,0.01,0.28,-0.07,5.59,4.3,-1.29,4.03,96.5,0.18
2021,12,20,-1.24,-2.22,-1.73,-1.51,5.47,2.52,-2.95,3.36,93.38,0.06
2021,12,21,-0.63,-2.13,-1.38,-1.6,7.83,4.74,-3.09,3.42,90.25,0.02
2021,12,22,0.36,-2.06,-0.85,-0.62,7.96,5.23,-2.73,3.48,84.38,0
2021,12,23,4.73,4.26,4.5,4.16,6.49,8.76,2.26,5.49,97,0.04
2021,12,24,6.38,5.87,6.12,6.06,4.36,8.98,4.62,6.16,96.62,0.67
2021,12,25,5.87,5.62,5.74,5.56,2.89,7.5,4.6,6.1,98.31,7.25
2021,12,26,6.15,5.73,5.94,5.87,2.8,7.87,5.08,6.1,97.25,4.63
2021,12,27,6.97,6.23,6.59,6.57,4.55,8.9,4.35,6.41,95.19,16.04
2021,12,28,10.03,9.32,9.68,9.64,2.56,11.55,8.99,7.81,95.5,25.78
2021,12,29,10.78,10.24,10.51,10.47,2.9,12.48,9.58,8.24,96.62,4.85
2021,12,30,8.73,7.9,8.32,8.17,7.27,12.34,5.08,7.08,94.81,0.34
2021,12,31,7.63,5.4,6.51,5.76,7.49,12.59,5.1,5.98,85.88,0
2022,1,1,7.31,3.74,5.52,5.23,8.32,13.04,4.72,5.31,78.12,0
2022,1,2,7.35,5.65,6.5,6.81,4.7,10.07,5.37,6.04,89.31,0.24
2022,1,3,7.91,7.33,7.62,7.65,2.38,9.3,6.91,6.77,96.19,0.74
2022,1,4,6.73,5.62,6.17,6.49,7.41,9.67,2.26,6.1,92.81,9.89
2022,1,5,-0.6,-1.38,-0.99,-0.47,2.64,1.18,-1.46,3.6,94.69,1.34
2022,1,6,-1.03,-2.49,-1.77,-1.28,4.11,1.27,-2.84,3.3,90.19,0.65
2022,1,7,-0.12,-0.77,-0.45,-0.43,6.44,2.5,-3.94,3.85,95.56,4.37
2022,1,8,4.16,3.59,3.88,3.8,2.78,5.2,2.43,5.25,96.25,9.57
2022,1,9,2.24,1.72,1.98,2.03,2.38,3.39,1.01,4.58,96.44,5.74
2022,1,10,0.88,0.44,0.66,0.64,7.23,3.68,-3.56,4.21,97.06,4.95
2022,1,11,-1.93,-2.57,-2.25,-2.08,5.73,1.58,-4.15,3.23,95.75,0.18
2022,1,12,-2.66,-3.39,-3.02,-2.5,5.05,0.23,-4.82,2.99,95.06,0.13
2022,1,13,-2.95,-4.19,-3.57,-3.24,6.61,1.08,-5.52,2.81,91.75,0.01
2022,1,14,0.22,-4.34,-2.06,-2.28,8.86,4.92,-3.93,2.87,72.5,0
2022,1,15,0.48,-4.63,-2.08,-2.91,7.16,4.25,-2.92,2.87,71.06,0
2022,1,16,-1.54,-3.75,-2.65,-2.89,7.91,3.05,-4.86,3.05,85.44,0.07
2022,1,17,0.16,-0.06,0.05,0.07,2.41,1.48,-0.93,3.91,98.44,1.34
2022,1,18,-0.6,-1.02,-0.81,-0.73,3.58,1.76,-1.82,3.66,97.12,0.9
2022,1,19,-0.84,-1.25,-1.04,-0.92,3.65,1.07,-2.58,3.6,97.12,1.32
2022,1,20,-0.58,-0.9,-0.74,-0.64,4.13,1.43,-2.7,3.72,97.75,2.16
2022,1,21,-2.06,-2.65,-2.36,-1.91,2.98,-0.37,-3.35,3.17,96,1.23
2022,1,22,-1.7,-2.21,-1.95,-1.6,3.3,0.36,-2.95,3.3,96.5,0.75
2022,1,23,-1.32,-1.85,-1.58,-1.56,5.95,2.58,-3.38,3.42,96.5,0.24
2022,1,24,1.24,-1.55,-0.16,-2.16,9.34,6.19,-3.14,3.6,81.94,0
2022,1,25,1.39,0.01,0.7,-0.64,8.58,6.49,-2.09,4.03,90.88,0.13
2022,1,26,-0.17,-2.06,-1.12,-1.09,7.93,5,-2.93,3.42,87.69,0.03
2022,1,27,-0.89,-3.6,-2.25,-2.02,7.88,4.46,-3.43,3.05,82.75,0.04
2022,1,28,-0.95,-1.77,-1.36,-1.02,5.6,2.22,-3.38,3.48,94.38,0.41
2022,1,29,-0.12,-2.84,-1.48,-1.63,5.75,2.26,-3.49,3.36,84.06,1.03
2022,1,30,1.63,1.55,1.59,1.12,2.99,3.28,0.29,4.46,99.44,1.69
2022,1,31,1.62,1.29,1.45,1.26,5.55,3.51,-2.04,4.39,97.75,4.12
2022,2,1,0.71,0.41,0.56,0.66,6.64,3.87,-2.77,4.15,97.94,2.49
2022,2,2,3.09,2.83,2.96,2.65,5.36,4.52,-0.84,4.88,98.25,1.35
2022,2,3,1.95,-0.56,0.69,0.86,10.84,8.08,-2.76,3.91,84.62,0.16
2022,2,4,3.34,2.94,3.14,3.15,4.4,5.35,0.95,5,97.31,2.73
2022,2,5,1.37,0.11,0.74,1.63,6.88,5.56,-1.32,4.03,92.12,0.24
2022,2,6,3.09,2.71,2.9,2.9,6.53,6.38,-0.15,4.88,97.38,3.28
2022,2,7,3.33,2.19,2.76,2.82,7.62,6.63,-0.99,4.7,92.69,2.64
2022,2,8,2.04,0.05,1.04,1,9.23,8.08,-1.15,4.03,87.38,0.04
2022,2,9,4.51,1.84,3.18,3.64,10.66,10.65,-0.02,4.7,83.69,0.04
2022,2,10,6.37,5.28,5.83,6.3,9,11.69,2.69,5.86,93.25,1.52
2022,2,11,1.3,-0.04,0.63,1.41,8.53,5.73,-2.8,4.03,91.5,1.14
2022,2,12,0.73,-1.44,-0.35,0.23,10.44,6.79,-3.65,3.6,86.62,0.06
2022,2,13,5.38,3.99,4.69,5.15,8.3,9.68,1.37,5.43,91.19,0.12
2022,2,14,5.39,4.12,4.76,5.31,4.4,7.3,2.9,5.43,91.81,4.85
2022,2,15,3.6,2.6,3.1,3.78,3.58,5.62,2.04,4.88,93.5,4.16
2022,2,16,7.86,7.25,7.55,7.61,5.73,10.38,4.65,6.77,96.06,10.51
2022,2,17,9.3,8.75,9.02,9.09,2.71,10.53,7.82,7.45,96.44,4.92
2022,2,18,7.38,6.65,7.02,7.31,7.63,10.55,2.91,6.53,95.31,1.18
2022,2,19,2.37,0.7,1.54,2.58,5.05,5.13,0.07,4.21,89.44,0.15
2022,2,20,4.55,3.98,4.26,4.48,4.88,6.45,1.58,5.37,96.25,1.89
2022,2,21,4.53,3.13,3.83,4.38,5.38,7.47,2.09,5.07,91,3.59
2022,2,22,4.26,3.75,4.01,4.26,5.18,6.64,1.46,5.25,96.62,1.32
