YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2021,10,10,23.19,21.37,22.28,22.81,6.58,27.01,20.43,17.33,90.19,2.48
2021,10,11,22.98,20.73,21.86,22.48,6.41,26.66,20.26,16.66,87.94,8.95
2021,10,12,23.12,20.86,21.98,22.94,7.5,27.17,19.67,16.78,88.25,2.41
2021,10,13,24.05,21.65,22.84,23.37,6.44,27.33,20.9,17.64,87.06,0
2021,10,14,24.16,21.58,22.87,23.37,5.13,27.19,22.05,17.58,86.06,1.61
2021,10,15,22.98,20.76,21.87,22.73,5.91,26.44,20.51,16.66,88.19,1.55
2021,10,16,23.48,21.25,22.37,23.12,7.35,27.3,19.94,17.21,88.25,1.41
2021,10,17,21.55,21.11,21.33,21.48,1.77,22.37,20.61,17.03,97.25,19.53
2021,10,18,22.38,21.26,21.82,22.03,5.27,25.48,20.2,17.15,93.56,47.57
2021,10,19,22.17,21.09,21.63,22.03,5.81,26.07,20.26,16.97,94.12,52.88
2021,10,20,22.65,20.83,21.74,22.15,6.15,26,19.85,16.66,89.94,19.29
2021,10,21,23.35,21.48,22.41,22.94,6.55,26.93,20.38,17.4,89.88,3.21
2021,10,22,22.49,20.93,21.71,22.45,5.23,25.66,20.43,16.78,91.5,6.59
2021,10,23,22.05,20.31,21.18,21.92,5.29,25.4,20.12,16.17,90.62,2.01
2021,10,24,23.04,20.75,21.89,22.76,7.62,27.22,19.6,16.66,87.94,1.93
2021,10,25,23.28,21.55,22.41,23.05,6.03,26.88,20.85,17.46,90.69,2.08
2021,10,26,23.27,21.25,22.26,23.19,6.4,27.01,20.62,17.15,89.38,1.66
2021,10,27,23.98,22.14,23.06,23.85,7.68,28.07,20.39,18.19,90.31,3.86
2021,10,28,23.51,22.48,23,23.48,5.18,26.93,21.74,18.49,94.19,18.87
2021,10,29,22.4,21.11,21.76,22.23,6.8,25.91,19.11,17.09,93,8.99
2021,10,30,22.26,21.01,21.64,22.17,5.01,25.16,20.16,16.85,93.06,10.54
2021,10,31,23,20.69,21.85,22.7,8.11,27.26,19.14,16.6,87.81,3.2
2021,11,1,23.19,21.44,22.32,22.9,6.66,27.06,20.4,17.4,90.62,25.56
2021,11,2,23.23,21.83,22.52,23.19,5.81,26.42,20.61,17.76,92.31,4.77
2021,11,3,23.36,22,22.68,23.3,5.84,26.9,21.06,18.01,92.62,13.14
2021,11,4,23,21.62,22.3,22.98,6.55,26.92,20.36,17.58,92.5,18.02
2021,11,5,22.55,20.98,21.76,22.54,6.19,26.13,19.94,16.91,91.5,9
2021,11,6,23.14,21.72,22.43,23.12,4.79,25.97,21.18,17.7,92.06,2.59
2021,11,7,22.77,21.69,22.23,22.65,4.41,25.62,21.2,17.64,93.81,18.5
2021,11,8,22.15,21.44,21.8,22.15,3.09,23.78,20.69,17.4,95.75,6.91
2021,11,9,22.89,21.72,22.3,22.85,4.65,25.59,20.94,17.7,93.25,24.55
2021,11,10,22.97,21.89,22.43,22.92,5.05,25.97,20.91,17.88,93.94,36.41
2021,11,11,22.73,21.54,22.14,22.7,4.72,25.56,20.85,17.52,93.31,27.01
2021,11,12,21.92,21.01,21.47,21.92,5.48,24.92,19.45,16.91,94.75,44.51
2021,11,13,22.14,21.05,21.59,22.05,5.16,25.19,20.03,16.97,93.81,14.67
2021,11,14,22.55,21.06,21.8,22.49,5.55,25.88,20.33,16.97,91.94,4.05
2021,11,15,21.68,20.59,21.13,21.55,3.47,23.87,20.4,16.48,93.75,3.62
2021,11,16,22.4,20.6,21.5,22.18,6.37,26.08,19.72,16.54,90.19,4
2021,11,17,22.23,20.81,21.52,22.15,5.88,25.87,20,16.72,92.12,3.18
2021,11,18,22.37,20.19,21.28,22.3,6.79,26.37,19.58,16.11,88.31,0.31
2021,11,19,22.59,21.33,21.96,22.51,6.03,25.97,19.94,17.27,92.88,33.61
2021,11,20,22.77,21.18,21.98,22.53,5.47,26.11,20.64,17.15,91.31,6.33
2021,11,21,23.11,21.39,22.25,22.98,6.05,26.58,20.53,17.33,90.69,1.25
2021,11,22,23.08,21.12,22.11,22.94,6.88,27,20.12,17.03,89.62,2.37
2021,11,23,21.72,21.45,21.58,21.65,2.48,23.15,20.66,17.4,98.38,75.06
2021,11,24,22.08,20.73,21.41,22.05,5.51,25.27,19.76,16.66,92.44,45.06
2021,11,25,22.15,20.54,21.35,22.07,5.6,25.33,19.73,16.42,91.12,5.17
2021,11,26,22.08,21.08,21.58,22.02,5.61,25.54,19.92,17.03,94.38,27.92
2021,11,27,21.85,20.62,21.23,21.79,6.09,25.31,19.22,16.54,93.12,11.36
2021,11,28,21.01,20.5,20.76,20.98,3.37,22.96,19.6,16.36,96.81,16.55
2021,11,29,21.35,19.3,20.33,21.23,5.45,24.5,19.05,15.2,88.81,0.52
2021,11,30,22.12,20.28,21.2,22.07,6.8,26.1,19.3,16.17,89.94,0.88
2021,12,1,21.81,20.32,21.06,21.59,5.16,24.78,19.62,16.17,91.56,5.3
2021,12,2,22.42,20.5,21.46,22.28,6.7,26.37,19.68,16.36,89.81,8.45
2021,12,3,22.93,21.2,22.06,22.69,6.29,26.69,20.4,17.09,90.75,11.84
2021,12,4,22,20.77,21.39,21.76,4.29,24.74,20.45,16.66,93.12,25.39
2021,12,5,22.4,21.08,21.74,22.11,6.07,26.02,19.95,17.03,92.62,14.52
2021,12,6,21.55,20.48,21.01,21.53,4.52,24.27,19.76,16.36,94,5.79
2021,12,7,22.1,20.38,21.24,21.97,6.77,25.97,19.19,16.3,90.75,5.3
2021,12,8,21.97,20.44,21.2,21.9,5.55,25.02,19.47,16.3,91.56,1.84
2021,12,9,22.9,21.2,22.05,22.87,7.54,26.87,19.33,17.15,90.94,11.96
2021,12,10,21.83,20.5,21.16,21.72,4.12,24.28,20.15,16.42,92.5,5.61
2021,12,11,22.7,20.75,21.73,22.48,7.97,26.94,18.97,16.66,89.62,5.95
2021,12,12,22.59,20.99,21.79,22.51,6.17,26.4,20.23,16.91,91.44,7.28
2021,12,13,22.55,21.23,21.89,22.48,6.2,26.02,19.82,17.21,92.75,11.37
2021,12,14,22.28,21.36,21.82,22.02,3.66,24.52,20.87,17.33,94.75,15.86
2021,12,15,22.64,21.34,21.99,22.52,6.61,26.44,19.83,17.33,92.94,13.58
2021,12,16,22.64,21.4,22.01,22.53,5.69,25.88,20.19,17.33,93.19,11.5
2021,12,17,22.72,21.41,22.07,22.71,6.29,26.33,20.05,17.4,92.88,11.29
2021,12,18,22.11,21.15,21.63,22,4.77,25.15,20.37,17.09,94.56,15.26
2021,12,19,21.37,20.59,20.98,21.33,4.72,23.95,19.23,16.48,95.56,6.93
2021,12,20,21.49,20.9,21.2,21.22,3.3,23.14,19.83,16.78,96.56,91.72
2021,12,21,22.04,20.44,21.24,21.57,5.94,25.3,19.37,16.3,91.12,3.36
2021,12,22,22.69,21.23,21.96,22.46,6.41,26.23,19.82,17.15,91.94,14.85
2021,12,23,22.23,20.81,21.52,22.11,5.05,25.54,20.49,16.72,92.19,6.98
2021,12,24,21.84,20.58,21.21,21.57,5.54,24.98,19.44,16.48,92.94,5.51
2021,12,25,22.05,20.92,21.48,21.93,5.75,25.5,19.75,16.85,93.69,9.56
2021,12,26,22.68,20.9,21.8,22.2,6.02,26.17,20.15,16.78,90.25,5.79
2021,12,27,21.77,21.08,21.43,21.58,4.06,24.2,20.14,16.97,96,9.01
2021,12,28,22.84,20.95,21.9,22.3,6.35,26.38,20.03,16.85,89.69,7.42
2021,12,29,22.74,21.43,22.08,22.21,4.78,25.76,20.98,17.4,92.69,19.6
2021,12,30,21.93,20.05,20.99,21.44,5.68,25.27,19.59,15.87,89.62,13.51
2021,12,31,22.68,20.61,21.64,22.09,7.98,26.58,18.6,16.54,88.69,9.29
2022,1,1,22.62,21.03,21.83,22.37,6.28,26.17,19.89,16.91,91.38,10
2022,1,2,22.42,20.87,21.65,22.42,6.11,26.07,19.97,16.78,91.69,18.05
2022,1,3,22.35,20.95,21.65,22.25,6,25.89,19.89,16.85,92.38,21.97
2022,1,4,21.77,20.88,21.33,21.64,4.31,24.37,20.06,16.78,95,7.94
2022,1,5,22.43,20.84,21.63,22.18,6.32,26.17,19.85,16.72,91.38,5.62
2022,1,6,22.14,20.72,21.43,21.83,5.34,25.08,19.74,16.6,92.06,6.77
2022,1,7,22.4,20.9,21.65,22.05,5.43,25.73,20.3,16.78,91.75,8.15
2022,1,8,21.93,20.15,21.05,21.69,6.26,25.59,19.33,15.99,90.38,1.62
2022,1,9,22.76,20.78,21.77,22.44,6.78,26.74,19.95,16.72,89.38,4.84
2022,1,10,21.96,20.62,21.29,21.55,4.51,24.65,20.15,16.54,92.44,4.42
2022,1,11,21.22,20.36,20.79,21.11,4.02,23.58,19.57,16.3,95.06,60.02
2022,1,12,20.86,20.09,20.48,20.74,6.05,24.08,18.03,16.05,95.62,52.62
2022,1,13,22.33,20.91,21.62,22.21,6.51,25.88,19.38,16.78,92.25,18.7
2022,1,14,22.41,21.24,21.83,22.06,5.03,25.62,20.59,17.15,93.5,21.27
2022,1,15,21.83,20.91,21.37,21.73,5.67,25.12,19.44,16.85,94.88,63.09
2022,1,16,21.6,20.1,20.85,21.11,4.85,24.33,19.49,15.99,91.56,6.29
2022,1,17,22.13,20.36,21.25,21.93,7.1,26.02,18.92,16.3,90.31,17.11
2022,1,18,22.13,21.01,21.58,22.1,5.7,25.49,19.8,16.91,93.75,39.91
2022,1,19,21.98,20.58,21.28,21.92,6.03,25.52,19.5,16.48,92.31,6.21
2022,1,20,21.66,21.28,21.48,21.65,3.14,23.18,20.04,17.27,97.81,41.3
2022,1,21,21.19,20.23,20.71,20.95,3.16,22.98,19.81,16.11,94.44,7.92
2022,1,22,22.63,20.8,21.72,22.29,7.4,26.61,19.21,16.78,90.06,6.84
2022,1,23,22.37,21.65,22.01,22.22,4.73,25.06,20.32,17.64,95.88,11.48
2022,1,24,21.6,21.32,21.46,21.51,1.94,22.65,20.71,17.27,98.38,42.07
2022,1,25,21.82,20.91,21.37,21.8,4.89,24.56,19.67,16.85,94.88,8.98
2022,1,26,21.87,20.95,21.4,21.87,5.17,25.15,19.98,16.85,94.88,14.38
2022,1,27,21.67,20.93,21.3,21.58,4.12,24.02,19.9,16.85,95.69,23.35
2022,1,28,20.79,19.97,20.37,20.58,3.58,22.83,19.25,15.87,95.25,10.52
2022,1,29,22.05,20.11,21.08,21.54,6.58,25.74,19.16,15.99,89.38,2.31
2022,1,30,22.47,20.41,21.44,22.08,6.53,26.57,20.04,16.3,89.19,3.15
2022,1,31,21.48,19.78,20.63,21.18,4.69,23.98,19.29,15.69,90.56,2.82
2022,2,1,21.54,20.18,20.86,21.12,5.59,24.69,19.09,16.05,92.44,12.48
2022,2,2,22.96,20.43,21.69,22.15,7.45,26.8,19.36,16.3,86.44,3.59
2022,2,3,22.8,21.13,21.97,22.21,5.72,26.28,20.56,17.09,90.88,13.75
2022,2,4,22.19,21.08,21.64,22.15,4.72,25.08,20.35,17.03,93.88,50.06
2022,2,5,22.53,20.76,21.65,22.36,6.6,26.56,19.97,16.72,90.56,5.39
2022,2,6,22.32,21.44,21.87,22.02,4.34,24.86,20.52,17.4,94.94,41.83
2022,2,7,22.96,21.34,22.15,22.67,6.56,26.78,20.23,17.27,91.25,76.38
2022,2,8,22.15,20.9,21.52,22.07,4.88,24.98,20.11,16.78,93.06,5.57
2022,2,9,22.54,21.12,21.83,22.46,6.47,26.19,19.73,17.09,92.25,43.06
2022,2,10,22.96,21.35,22.15,22.95,6.45,26.6,20.15,17.33,91.38,46.04
2022,2,11,22.62,21.29,21.95,22.62,5.7,25.86,20.15,17.21,92.75,16.08
2022,2,12,22.19,20.94,21.57,22.15,5.52,25.46,19.93,16.85,93.12,20.48
2022,2,13,22.59,20.8,21.69,22.22,6.66,26.69,20.02,16.72,90.31,5.4
2022,2,14,22.86,21.13,22,22.83,6.93,26.83,19.89,17.09,90.81,7.57
2022,2,15,21.9,20.73,21.31,21.75,4.44,24.68,20.24,16.66,93.44,23.85
2022,2,16,21.37,20.3,20.83,21.27,4.68,23.97,19.29,16.24,93.94,13.98
2022,2,17,22.26,20.54,21.4,22.12,6.92,26.23,19.31,16.48,90.75,7.07
2022,2,18,21.83,20.42,21.12,21.73,5.06,25.16,20.1,16.3,92.38,5.18
2022,2,19,21.12,20.52,20.82,21.05,3.45,23.23,19.79,16.42,96.56,26.79
2022,2,20,20.68,19.98,20.33,20.65,3.66,22.94,19.28,15.87,95.94,23.48
2022,2,21,20.9,18.51,19.71,20.77,6.56,24.35,17.78,14.47,87.31,1.99
2022,2,22,21.7,19.74,20.72,21.48,8.16,25.89,17.73,15.69,89.44,6.88
2022,2,23,22.22,20.33,21.28,21.98,7.25,26.53,19.28,16.17,90,7.28
2022,2,24,22.01,20.38,21.19,21.84,7.02,26.31,19.3,16.24,91.31,13.82
2022,2,25,22.15,20.36,21.26,21.96,7.09,26.43,19.34,16.24,90.5,10.27
