YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,QV2M,RH2M,PRECTOTCORR
2021,9,3,7.22,1.81,4.51,7.21,10.66,13.05,2.39,4.64,72.62,0.28
2021,9,4,5.46,0.55,3.01,5.47,10.34,10.31,-0.03,4.21,72.19,0.9
2021,9,5,2.86,0.17,1.51,2.8,4.99,5.36,0.37,4.15,83,2.34
2021,9,6,3.53,-1.23,1.15,3.18,11.11,10.08,-1.03,3.72,74.88,0.44
2021,9,7,3.63,-2.41,0.62,2.9,14.52,11.32,-3.2,3.42,69.5,0.12
2021,9,8,3.87,-2.13,0.87,3.44,12.47,10.99,-1.48,3.48,69.25,0.01
2021,9,9,5.8,-0.66,2.57,4.43,16.26,14.58,-1.67,3.97,68.44,0
2021,9,10,7.24,1.22,4.23,7.01,17.24,16.48,-0.76,4.52,71.19,1.13
2021,9,11,2.96,2.56,2.76,2.77,3.52,4.57,1.05,4.94,96.94,7.43
2021,9,12,6.01,0.59,3.3,5.68,12.38,13.52,1.15,4.27,73.12,0.24
2021,9,13,9.65,2.9,6.28,9.09,17.13,18.23,1.1,5.19,66.31,0.24
2021,9,14,5.23,4.31,4.76,4.51,9.65,8.79,-0.86,5.62,93.06,6.11
2021,9,15,2.96,0.72,1.83,2.39,10.15,8.28,-1.88,4.33,84.81,1.23
2021,9,16,3.28,-0.62,1.33,2.08,8.76,8.21,-0.55,3.97,76.94,1.26
2021,9,17,3.58,-2.39,0.6,2.3,10.76,9.69,-1.07,3.42,68.06,0
2021,9,18,7.1,0.63,3.87,7.07,15.31,15.87,0.56,4.39,66.69,0
2021,9,19,9.92,4.26,7.08,8.69,16.74,18.78,2.04,5.74,70.56,0
2021,9,20,12.75,6.75,9.75,11.77,17.41,21.08,3.68,6.71,70.38,0.16
2021,9,21,3.44,0.36,1.9,2.2,10.62,10.21,-0.41,4.39,81.19,15.45
2021,9,22,3.12,-2.57,0.27,1.2,9.72,8.02,-1.7,3.36,67.62,0.09
2021,9,23,2.53,-2.43,0.05,1.38,12.05,9.3,-2.76,3.42,73.5,0.01
2021,9,24,2.68,-0.03,1.33,2.45,11.8,8.83,-2.98,4.15,83.69,0.53
2021,9,25,2.56,-0.13,1.22,2.56,7.34,7.12,-0.22,4.03,83.81,0.6
2021,9,26,-0.35,-1.45,-0.91,-0.4,5.28,2.08,-3.21,3.72,91.75,1.83
2021,9,27,-0.99,-3.45,-2.22,-1.05,7.13,3.05,-4.08,3.17,84.94,1.24
2021,9,28,-1.55,-4.19,-2.87,-1.69,5.52,1.5,-4.02,2.99,84.31,2.54
2021,9,29,-1.54,-3.36,-2.45,-1.78,5.58,1.99,-3.59,3.17,88.75,1.74
2021,9,30,-0.86,-3.92,-2.39,-1.84,6.07,2.61,-3.45,3.05,81.38,0.65
2021,10,1,-1.34,-4.5,-2.92,-1.75,8.3,3.91,-4.38,2.93,82.19,0.02
2021,10,2,-0.15,-3.81,-1.99,-0.41,10.67,6.15,-4.52,3.11,79.94,0.03
2021,10,3,-0.49,-2.56,-1.52,-0.65,5.23,2.76,-2.47,3.36,87.31,0.96
2021,10,4,0.02,-3.1,-1.53,-0.59,6.21,3.69,-2.52,3.23,81.31,0.4
2021,10,5,0.1,-3.31,-1.6,-0.37,8.23,4.83,-3.4,3.17,80.19,0.14
2021,10,6,-0.84,-2.67,-1.75,-1.06,6.08,2.7,-3.38,3.36,88.94,1.09
2021,10,7,-1.35,-5.62,-3.49,-1.38,7.73,3.58,-4.16,2.69,75.62,0.05
2021,10,8,-2.1,-4.51,-3.31,-2.12,4.01,0.33,-3.68,2.93,84.75,2.45
2021,10,9,-0.87,-1.98,-1.42,-0.86,4.93,1.5,-3.43,3.54,93.06,1.03
2021,10,10,0.58,-1.56,-0.49,0.56,5.2,3.12,-2.07,3.66,86.31,0.69
2021,10,11,0.58,-0.36,0.11,0.47,5.59,3.88,-1.71,4.03,93.31,1.76
2021,10,12,-3.1,-7.31,-5.2,-3.25,7.83,-0.45,-8.28,2.38,74.38,0.25
2021,10,13,-6.83,-11.26,-9.05,-7.1,8.19,-3.15,-11.34,1.65,73.38,0.29
2021,10,14,-7.65,-12.09,-9.87,-7.78,3.35,-6.47,-9.82,1.53,71.44,1.33
2021,10,15,-8.16,-13.26,-10.71,-8.37,6.09,-5.1,-11.2,1.34,68.31,0.19
2021,10,16,-4.91,-6.89,-5.9,-4.88,4.91,-2.57,-7.49,2.44,87.88,8.55
2021,10,17,-3.31,-4.85,-4.09,-4.02,4.88,-0.85,-5.73,2.81,91.19,1.31
2021,10,18,-5.81,-7.38,-6.59,-7.56,9.14,-0.47,-9.61,2.32,91.06,0.03
2021,10,19,-3.69,-4.2,-3.95,-3.86,10.25,0.94,-9.31,2.99,96.38,0.26
2021,10,20,-2.31,-2.5,-2.41,-2.8,6.6,1.2,-5.4,3.36,97.75,0.64
2021,10,21,-1.92,-2.82,-2.37,-2.13,8.8,3.37,-5.43,3.3,93.5,0.05
2021,10,22,-1.6,-2.54,-2.06,-2.29,9.91,4.75,-5.16,3.42,93.19,0.03
2021,10,23,-1.33,-1.66,-1.49,-1.99,10.47,4.37,-6.1,3.6,94.19,0.17
2021,10,24,-1.36,-3.03,-2.2,-1.43,7.14,1.9,-5.24,3.3,89.62,0.41
2021,10,25,-0.67,-1.64,-1.16,-0.67,3.18,1.24,-1.94,3.66,93.81,4.15
2021,10,26,-0.09,-0.78,-0.44,-0.19,5.77,2.61,-3.17,3.91,94.75,2.57
2021,10,27,0.21,-0.93,-0.36,0.15,7.79,4.93,-2.86,3.85,92.5,0.06
2021,10,28,-5.71,-10.2,-7.95,-6.09,8.52,-2,-10.52,1.83,73.62,0
2021,10,29,-7.74,-10.99,-9.36,-8.44,8.19,-2.7,-10.89,1.65,80.69,0
2021,10,30,-3.95,-7.64,-5.8,-3.95,9.76,1.18,-8.58,2.26,76.75,0.01
2021,10,31,-3.02,-3.63,-3.32,-3.08,3.95,-0.6,-4.55,3.11,95.62,1.31
2021,11,1,-3.2,-4.34,-3.77,-3.21,6.44,0.69,-5.74,2.99,93.94,2.69
2021,11,2,-5.17,-8.85,-7.01,-5.37,9.39,-2.09,-11.49,2.08,76.62,0.29
2021,11,3,-7.74,-9.89,-8.81,-7.82,7.77,-3.71,-11.49,1.89,86.69,4.59
2021,11,4,-17.36,-19.65,-18.5,-17.37,7.14,-12.31,-19.45,0.73,81.06,1.19
2021,11,5,-17.42,-18.83,-18.13,-17.37,5.3,-14.5,-19.81,0.79,88.56,0.97
2021,11,6,-11.62,-12.86,-12.24,-11.58,6.21,-8.45,-14.66,1.4,93.31,1.54
2021,11,7,-6.77,-7.81,-7.29,-6.77,2.43,-5.74,-8.17,2.2,95.69,2.02
2021,11,8,-4.17,-4.84,-4.5,-4.19,3.21,-2.69,-5.9,2.87,97.69,7.98
2021,11,9,-4.23,-4.85,-4.53,-4.26,3.46,-2.14,-5.6,2.81,98.25,0.64
2021,11,10,-5.79,-6.35,-6.07,-5.88,5.16,-3.24,-8.39,2.5,99.19,0.52
2021,11,11,-4.64,-5.28,-4.96,-4.67,6.81,-1.77,-8.58,2.81,98,0.8
2021,11,12,-4.11,-4.58,-4.35,-4.17,2.3,-2.87,-5.17,2.93,99.31,4.06
2021,11,13,-10.11,-11.08,-10.6,-12.08,10.35,-5.56,-15.92,1.71,96.06,0.93
2021,11,14,-9.91,-10.28,-10.1,-10.6,15.55,-4.5,-20.06,1.89,99.94,2.4
2021,11,15,-6.42,-6.99,-6.7,-6.46,5.06,-4.28,-9.35,2.38,99.44,1.21
2021,11,16,-9.59,-10.08,-9.83,-9.99,6.02,-6.84,-12.85,1.83,99.94,0.44
2021,11,17,-12.04,-12.47,-12.25,-12.81,8.2,-9.24,-17.44,1.53,99.75,0.62
2021,11,18,-18.04,-18.13,-18.09,-19.62,6.75,-14.66,-21.41,0.85,99.88,0.13
2021,11,19,-16.05,-16.26,-16.16,-17.92,7.12,-12.03,-19.15,1.04,99.56,0.54
2021,11,20,-17.9,-18.08,-17.99,-18.28,5.84,-14.92,-20.77,0.85,99.69,0.39
2021,11,21,-22.62,-22.66,-22.64,-23.02,7.69,-18.79,-26.49,0.55,99.75,0.26
2021,11,22,-18.95,-19.12,-19.03,-18.97,4.45,-16.59,-21.03,0.79,99.69,0.49
2021,11,23,-15.77,-16.13,-15.95,-15.77,6.95,-12.59,-19.53,1.04,99.69,0.58
2021,11,24,-12.77,-13.26,-13.02,-12.82,6.8,-9.13,-15.94,1.4,99.81,1.37
2021,11,25,-10.75,-11.31,-11.03,-10.85,5.16,-9.39,-14.55,1.65,99.62,1.23
2021,11,26,-6.99,-7.58,-7.29,-7.05,8.78,-3.09,-11.86,2.32,99.06,2.41
2021,11,27,-16.44,-16.77,-16.61,-16.53,6.23,-12.27,-18.51,0.98,99.5,0.37
2021,11,28,-16.07,-16.42,-16.24,-16.11,7.95,-12.77,-20.72,1.04,99.5,1.32
2021,11,29,-10.96,-11.55,-11.26,-10.98,3.53,-9.67,-13.2,1.59,99.44,2.32
2021,11,30,-10.9,-11.49,-11.19,-10.93,2.25,-9.94,-12.19,1.59,99.75,0.79
2021,12,1,-9.44,-10.08,-9.76,-9.5,5.46,-6.99,-12.45,1.83,99.06,2.61
2021,12,2,-12.99,-13.03,-13.01,-13.03,8.3,-8.97,-17.27,1.34,99.69,3.2
2021,12,3,-9.39,-9.49,-9.44,-9.57,7.8,-6.13,-13.93,1.89,99.31,2.44
2021,12,4,-8.56,-8.72,-8.64,-8.62,7.16,-5.38,-12.53,2.01,98.81,0.63
2021,12,5,-9.24,-9.38,-9.31,-9.28,4.73,-6.52,-11.24,1.89,98.94,3.54
2021,12,6,-9.16,-9.24,-9.2,-9.17,3.5,-6.56,-10.06,1.89,99.38,4.2
2021,12,7,-7.01,-7.11,-7.06,-7.1,4.44,-5.47,-9.91,2.26,99.25,1
2021,12,8,-9.21,-9.32,-9.27,-9.29,6.24,-6.08,-12.32,1.89,99.19,2.06
2021,12,9,-18.84,-18.95,-18.89,-18.92,9.27,-13.07,-22.35,0.79,99.12,0.49
2021,12,10,-17.82,-17.93,-17.88,-17.85,4.34,-16.05,-20.39,0.85,99.06,1.78
2021,12,11,-19.87,-19.97,-19.92,-19.89,2.93,-17.77,-20.7,0.67,99.12,0.92
2021,12,12,-15.31,-15.36,-15.33,-15.31,6.3,-13.21,-19.51,1.1,99.56,4.21
2021,12,13,-19.61,-19.63,-19.62,-20.42,16.11,-13.09,-29.2,0.79,99.81,0.82
2021,12,14,-31.77,-31.93,-31.85,-41.25,2.91,-30.1,-33.01,0.24,98.62,0.03
2021,12,15,-32.27,-32.64,-32.46,-39.5,7.56,-28.83,-36.4,0.18,96.69,0.08
2021,12,16,-28.71,-28.77,-28.74,-28.76,12.77,-23.85,-36.61,0.31,99.5,0.11
2021,12,17,-19.63,-19.7,-19.67,-19.63,9.31,-15.75,-25.06,0.73,99.38,1.42
2021,12,18,-13.82,-13.92,-13.87,-13.85,6.37,-10.52,-16.88,1.28,99.25,3.63
2021,12,19,-19.48,-19.56,-19.52,-20.18,26.31,-9.43,-35.75,0.98,99.38,2.59
2021,12,20,-36.21,-37.57,-36.89,-46.99,3.98,-33.99,-37.97,0.12,87.56,0
2021,12,21,-34.64,-35.01,-34.82,-44.91,6.86,-31.53,-38.39,0.18,96.62,0
2021,12,22,-36,-36,-36,-44.46,5.34,-32.74,-38.09,0.12,100,0.01
2021,12,23,-36.81,-36.81,-36.81,-40.99,9.01,-31.37,-40.38,0.12,100,0.02
2021,12,24,-33.01,-33.68,-33.35,-37.02,9.52,-27.72,-37.24,0.18,94.06,0
2021,12,25,-27.74,-28.29,-28.02,-30.31,9.83,-22.1,-31.93,0.31,95.19,0
2021,12,26,-26.06,-27.02,-26.54,-28.79,8.8,-20.72,-29.52,0.37,91.94,0
2021,12,27,-27.33,-27.38,-27.35,-29.15,6.17,-23.6,-29.77,0.37,99.62,0.1
2021,12,28,-29.24,-29.27,-29.25,-32.62,3.81,-26.85,-30.67,0.31,99.75,0.09
2021,12,29,-29.02,-29.08,-29.05,-31.98,4.53,-26.35,-30.88,0.31,99.5,0.18
2021,12,30,-22.53,-22.6,-22.56,-23.68,12.61,-17.63,-30.24,0.61,99.5,1.37
2021,12,31,-19.48,-19.62,-19.55,-19.56,6.93,-16.82,-23.76,0.73,98.88,1.09
2022,1,1,-23.45,-23.5,-23.48,-23.57,6.23,-20.22,-26.45,0.49,99.56,0.82
2022,1,2,-21.61,-21.69,-21.65,-21.75,8.89,-18.2,-27.09,0.61,99.38,1.5
2022,1,3,-19.24,-19.31,-19.27,-19.27,7.21,-16.68,-23.89,0.73,99.5,1.48
2022,1,4,-16.75,-16.77,-16.76,-17.39,5.4,-13.94,-19.33,0.98,99.88,0.62
2022,1,5,-14.95,-14.99,-14.97,-15.04,8.21,-11.86,-20.07,1.1,99.75,0.12
2022,1,6,-15.17,-15.38,-15.27,-16.16,9.41,-12.1,-21.5,1.1,98.44,1.47
2022,1,7,-14.23,-14.3,-14.27,-14.42,7.34,-12.25,-19.6,1.22,99.5,3.23
2022,1,8,-24.7,-24.75,-24.72,-28.37,8.09,-20.75,-28.85,0.43,99.56,0.19
2022,1,9,-30,-30.06,-30.03,-32.33,9.16,-25.13,-34.28,0.24,99.5,0.03
2022,1,10,-23.63,-23.7,-23.67,-23.65,10.87,-17.53,-28.4,0.55,99.38,0.6
2022,1,11,-17.46,-17.57,-17.52,-17.53,7.07,-12.76,-19.83,0.92,99.12,1.14
2022,1,12,-17.74,-17.83,-17.78,-17.77,3.17,-15.99,-19.17,0.85,99.25,2.45
2022,1,13,-22.37,-22.39,-22.38,-23.99,12.38,-16.72,-29.1,0.61,99.81,0.53
2022,1,14,-28.82,-28.84,-28.83,-29.15,8.47,-24.27,-32.74,0.31,99.81,0.24
2022,1,15,-23.36,-23.43,-23.4,-23.54,5.69,-20.76,-26.45,0.49,99.38,1.52
2022,1,16,-22.49,-22.7,-22.6,-23.87,7.63,-18.21,-25.85,0.55,98.31,0.1
2022,1,17,-20.92,-20.99,-20.95,-21.66,9.57,-17.57,-27.14,0.67,99.5,1.75
2022,1,18,-18.43,-18.47,-18.45,-18.45,11.44,-14.88,-26.31,0.85,99.69,1.7
2022,1,19,-15.74,-15.87,-15.81,-15.99,4.37,-14.25,-18.62,1.04,99,2.36
2022,1,20,-14.94,-15.1,-15.02,-17.68,6.5,-11.65,-18.16,1.1,98.75,0.39
2022,1,21,-17.55,-17.56,-17.56,-20.06,6.99,-13.84,-20.82,0.92,100,0.27
2022,1,22,-19.7,-19.71,-19.7,-20.46,8.42,-14.88,-23.31,0.73,99.88,0.22
2022,1,23,-22.86,-22.88,-22.87,-23.67,8.67,-17.25,-25.92,0.55,99.75,0.11
2022,1,24,-24.26,-24.29,-24.27,-25.48,6.87,-20.52,-27.39,0.49,99.69,0.66
2022,1,25,-22.91,-23.02,-22.96,-23.85,5.77,-19.41,-25.17,0.55,99,0.66
2022,1,26,-21.81,-21.83,-21.82,-23.17,6.85,-17.3,-24.15,0.61,99.81,0.31
2022,1,27,-22.34,-22.37,-22.35,-23.92,6.91,-17.83,-24.74,0.55,99.81,0.27
2022,1,28,-21.36,-21.44,-21.4,-24.24,8.68,-17.08,-25.76,0.61,99.31,0.28
2022,1,29,-19.8,-19.85,-19.82,-23,5.73,-16.37,-22.1,0.73,99.62,0.26
2022,1,30,-21.05,-21.13,-21.09,-23.5,6.34,-17.26,-23.6,0.61,99.25,0.37
2022,1,31,-21.02,-21.13,-21.08,-22.24,7.03,-17.56,-24.59,0.61,99.19,0.55
2022,2,1,-23.77,-23.8,-23.78,-24.49,5.76,-20.05,-25.81,0.49,99.75,0.51
2022,2,2,-22.56,-22.6,-22.58,-23.17,7.2,-19.12,-26.31,0.55,99.69,0.93
2022,2,3,-21.27,-21.31,-21.28,-22.02,7.09,-17.13,-24.22,0.61,99.69,0.52
2022,2,4,-17.91,-17.98,-17.94,-17.92,1.96,-17.02,-18.98,0.85,99.44,1.68
2022,2,5,-15.24,-15.31,-15.27,-15.27,6.13,-12.77,-18.91,1.1,99.5,2.11
2022,2,6,-11.36,-11.43,-11.4,-11.4,4.75,-8.98,-13.73,1.53,99.5,2.48
2022,2,7,-13.24,-13.28,-13.27,-13.31,3.23,-11.89,-15.12,1.28,99.69,1.27
2022,2,8,-17.93,-17.96,-17.95,-18.07,8.6,-14.7,-23.31,0.85,99.75,0.83
2022,2,9,-28.3,-28.33,-28.31,-28.89,11.3,-23.75,-35.05,0.31,99.69,0.16
2022,2,10,-31.76,-31.8,-31.77,-34.71,9.8,-26.32,-36.13,0.24,99.62,0.13
2022,2,11,-30.49,-30.56,-30.52,-36.83,11.16,-25.12,-36.28,0.24,99.44,0.06
2022,2,12,-28.03,-28.06,-28.05,-33.56,10.52,-21.81,-32.33,0.37,99.75,0.13
2022,2,13,-30.67,-30.69,-30.68,-33.11,12.12,-23.41,-35.53,0.24,99.75,0.07
2022,2,14,-28.81,-28.86,-28.83,-31.26,16.62,-19.09,-35.71,0.31,99.5,0.01
2022,2,15,-27.9,-27.96,-27.93,-33.63,13.84,-19.21,-33.06,0.37,99.56,0
2022,2,16,-27.38,-27.42,-27.4,-28.76,15.41,-18.27,-33.69,0.37,99.62,0.02
2022,2,17,-26.43,-26.45,-26.44,-28.22,9.8,-20.96,-30.76,0.37,99.81,0.21
2022,2,18,-22.55,-22.61,-22.58,-23.16,11.58,-16.5,-28.08,0.55,99.56,0.29
2022,2,19,-18.67,-18.72,-18.69,-19.05,7.79,-14.13,-21.92,0.79,99.62,0.8
2022,2,20,-18.02,-18.1,-18.06,-18.83,7.48,-13.48,-20.96,0.85,99.31,0.68
2022,2,21,-15.45,-15.48,-15.46,-15.54,8.4,-11.22,-19.62,1.1,99.81,0.72
2022,2,22,-13.36,-13.43,-13.39,-13.49,8.02,-8.37,-16.38,1.28,99.5,0.08
